transaction_date,product_id,product_name,category,units_sold,revenue,cogs,gross_margin,transactions,margin_pct,lag_1d,lag_7d,lag_14d,rolling_7d_avg,rolling_30d_avg,day_of_week,day_of_week_num,is_weekend,month,week,year,quarter,is_holiday_window,holiday_name,demand_multiplier,days_to_holiday
2025-04-25,P008,Cheese Danish,Pastry,7,24.5,8.4,16.1,4,65.71,12.0,1.0,13.0,17.0,11.433333333333334,Friday,4,False,4,17,2025,2,False,,1.0,16
2025-04-26,P008,Cheese Danish,Pastry,18,63.0,21.599999999999998,41.4,9,65.71,7.0,32.0,18.0,17.857142857142858,11.3,Saturday,5,True,4,17,2025,2,False,,1.0,15
2025-04-27,P008,Cheese Danish,Pastry,10,35.0,12.0,23.0,5,65.71,18.0,29.0,8.0,15.857142857142858,11.7,Sunday,6,True,4,17,2025,2,False,,1.0,14
2025-04-28,P008,Cheese Danish,Pastry,5,17.5,6.0,11.5,3,65.71,10.0,12.0,6.0,13.142857142857142,11.9,Monday,0,False,4,18,2025,2,False,,1.0,13
2025-04-29,P008,Cheese Danish,Pastry,14,49.0,16.799999999999997,32.199999999999996,8,65.71,5.0,16.0,6.0,12.142857142857142,11.733333333333333,Tuesday,1,False,4,18,2025,2,False,,1.0,12
2025-04-30,P008,Cheese Danish,Pastry,12,42.0,14.4,27.599999999999998,7,65.71,14.0,17.0,1.0,11.857142857142858,11.666666666666666,Wednesday,2,False,4,18,2025,2,False,,1.0,11
2025-05-01,P008,Cheese Danish,Pastry,11,38.5,13.2,25.299999999999997,6,65.71,12.0,12.0,14.0,11.142857142857142,11.6,Thursday,3,False,5,18,2025,2,False,,1.0,10
2025-05-02,P008,Cheese Danish,Pastry,16,56.0,19.2,36.8,7,65.71,11.0,7.0,1.0,11.0,11.766666666666667,Friday,4,False,5,18,2025,2,False,,1.0,9
2025-05-03,P008,Cheese Danish,Pastry,12,42.0,14.399999999999999,27.599999999999998,7,65.71,16.0,18.0,32.0,12.285714285714286,12.233333333333333,Saturday,5,True,5,18,2025,2,False,,1.0,8
2025-05-04,P008,Cheese Danish,Pastry,15,52.5,18.0,34.5,12,65.71,12.0,10.0,29.0,11.428571428571429,12.6,Sunday,6,True,5,18,2025,2,False,,1.0,7
2025-05-05,P008,Cheese Danish,Pastry,7,24.5,8.4,16.099999999999998,3,65.71,15.0,5.0,12.0,12.142857142857142,12.866666666666667,Monday,0,False,5,19,2025,2,False,,1.0,6
2025-05-06,P008,Cheese Danish,Pastry,2,7.0,2.4,4.6,2,65.71,7.0,14.0,16.0,12.428571428571429,12.766666666666667,Tuesday,1,False,5,19,2025,2,False,,1.0,5
2025-05-07,P008,Cheese Danish,Pastry,9,31.5,10.8,20.7,6,65.71,2.0,12.0,17.0,10.714285714285714,12.166666666666666,Wednesday,2,False,5,19,2025,2,False,,1.0,4
2025-05-08,P008,Cheese Danish,Pastry,21,73.5,25.2,48.3,12,65.71,9.0,11.0,12.0,10.285714285714286,12.033333333333333,Thursday,3,False,5,19,2025,2,True,Mother's Day,2.8,3
2025-05-09,P008,Cheese Danish,Pastry,21,73.5,25.2,48.3,13,65.71,21.0,16.0,7.0,11.714285714285714,12.2,Friday,4,False,5,19,2025,2,True,Mother's Day,2.8,2
2025-05-10,P008,Cheese Danish,Pastry,40,140.0,48.0,92.0,22,65.71,21.0,12.0,18.0,12.428571428571429,12.266666666666667,Saturday,5,True,5,19,2025,2,True,Mother's Day,2.8,1
2025-05-11,P008,Cheese Danish,Pastry,60,210.0,72.0,138.0,32,65.71,40.0,15.0,10.0,16.428571428571427,13.5,Sunday,6,True,5,19,2025,2,True,Mother's Day,2.8,0
2025-05-12,P008,Cheese Danish,Pastry,15,52.5,18.0,34.5,10,65.71,60.0,7.0,5.0,22.857142857142858,15.066666666666666,Monday,0,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-13,P008,Cheese Danish,Pastry,8,28.0,9.6,18.4,7,65.71,15.0,2.0,14.0,24.0,14.966666666666667,Tuesday,1,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-14,P008,Cheese Danish,Pastry,43,150.5,51.6,98.9,18,65.71,8.0,9.0,12.0,24.857142857142858,14.966666666666667,Wednesday,2,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-15,P008,Cheese Danish,Pastry,16,56.0,19.2,36.8,9,65.71,43.0,21.0,11.0,29.714285714285715,16.2,Thursday,3,False,5,20,2025,2,False,,1.0,30
2025-05-16,P008,Cheese Danish,Pastry,17,59.5,20.4,39.099999999999994,9,65.71,16.0,21.0,16.0,29.0,16.533333333333335,Friday,4,False,5,20,2025,2,False,,1.0,30
2025-05-17,P008,Cheese Danish,Pastry,14,49.0,16.8,32.2,7,65.71,17.0,40.0,12.0,28.428571428571427,17.066666666666666,Saturday,5,True,5,20,2025,2,False,,1.0,30
2025-05-18,P008,Cheese Danish,Pastry,10,35.0,12.0,23.0,6,65.71,14.0,60.0,15.0,24.714285714285715,17.066666666666666,Sunday,6,True,5,20,2025,2,False,,1.0,30
2025-05-19,P008,Cheese Danish,Pastry,6,21.0,7.199999999999999,13.799999999999999,5,65.71,10.0,15.0,7.0,17.571428571428573,17.366666666666667,Monday,0,False,5,21,2025,2,False,,1.0,30
2025-05-20,P008,Cheese Danish,Pastry,8,28.0,9.6,18.4,6,65.71,6.0,8.0,2.0,16.285714285714285,16.5,Tuesday,1,False,5,21,2025,2,False,,1.0,30
2025-05-21,P008,Cheese Danish,Pastry,7,24.5,8.4,16.099999999999998,6,65.71,8.0,43.0,9.0,16.285714285714285,15.8,Wednesday,2,False,5,21,2025,2,False,,1.0,30
2025-05-22,P008,Cheese Danish,Pastry,9,31.5,10.799999999999999,20.7,5,65.71,7.0,16.0,21.0,11.142857142857142,15.633333333333333,Thursday,3,False,5,21,2025,2,False,,1.0,30
2025-05-23,P008,Cheese Danish,Pastry,11,38.5,13.2,25.299999999999997,5,65.71,9.0,17.0,21.0,10.142857142857142,15.4,Friday,4,False,5,21,2025,2,False,,1.0,30
2025-05-24,P008,Cheese Danish,Pastry,22,77.0,26.4,50.6,10,65.71,11.0,14.0,40.0,9.285714285714286,15.2,Saturday,5,True,5,21,2025,2,False,,1.0,30
2025-05-25,P008,Cheese Danish,Pastry,9,31.5,10.8,20.7,7,65.71,22.0,10.0,60.0,10.428571428571429,15.533333333333333,Sunday,6,True,5,21,2025,2,False,,1.0,30
2025-05-26,P008,Cheese Danish,Pastry,4,14.0,4.8,9.2,3,65.71,9.0,6.0,15.0,10.285714285714286,15.6,Monday,0,False,5,22,2025,2,False,,1.0,30
2025-05-27,P008,Cheese Danish,Pastry,9,31.5,10.799999999999999,20.7,6,65.71,4.0,8.0,8.0,10.0,15.133333333333333,Tuesday,1,False,5,22,2025,2,False,,1.0,30
2025-05-28,P008,Cheese Danish,Pastry,12,42.0,14.399999999999999,27.599999999999998,8,65.71,9.0,7.0,43.0,10.142857142857142,15.1,Wednesday,2,False,5,22,2025,2,False,,1.0,30
2025-05-29,P008,Cheese Danish,Pastry,4,14.0,4.8,9.2,2,65.71,12.0,9.0,16.0,10.857142857142858,15.333333333333334,Thursday,3,False,5,22,2025,2,False,,1.0,30
2025-05-30,P008,Cheese Danish,Pastry,20,70.0,24.0,46.0,9,65.71,4.0,11.0,17.0,10.142857142857142,15.0,Friday,4,False,5,22,2025,2,False,,1.0,30
2025-05-31,P008,Cheese Danish,Pastry,16,56.0,19.2,36.8,10,65.71,20.0,22.0,14.0,11.428571428571429,15.266666666666667,Saturday,5,True,5,22,2025,2,False,,1.0,30
2025-06-01,P008,Cheese Danish,Pastry,20,70.0,24.0,46.0,10,65.71,16.0,9.0,10.0,10.571428571428571,15.433333333333334,Sunday,6,True,6,22,2025,2,False,,1.0,30
2025-06-02,P008,Cheese Danish,Pastry,6,21.0,7.199999999999999,13.799999999999999,4,65.71,20.0,4.0,6.0,12.142857142857142,15.566666666666666,Monday,0,False,6,23,2025,2,False,,1.0,30
2025-06-03,P008,Cheese Danish,Pastry,7,24.5,8.4,16.1,3,65.71,6.0,9.0,8.0,12.428571428571429,15.366666666666667,Tuesday,1,False,6,23,2025,2,False,,1.0,30
2025-06-05,P008,Cheese Danish,Pastry,8,28.0,9.6,18.4,4,65.71,7.0,12.0,7.0,12.142857142857142,15.1,Thursday,3,False,6,23,2025,2,False,,1.0,30
2025-06-06,P008,Cheese Danish,Pastry,12,42.0,14.4,27.599999999999998,8,65.71,8.0,4.0,9.0,11.571428571428571,15.133333333333333,Friday,4,False,6,23,2025,2,False,,1.0,30
2025-06-07,P008,Cheese Danish,Pastry,18,63.0,21.6,41.4,10,65.71,12.0,20.0,11.0,12.714285714285714,15.466666666666667,Saturday,5,True,6,23,2025,2,False,,1.0,30
2025-06-08,P008,Cheese Danish,Pastry,15,52.5,18.0,34.5,8,65.71,18.0,16.0,22.0,12.428571428571429,15.766666666666667,Sunday,6,True,6,23,2025,2,False,,1.0,30
2025-06-09,P008,Cheese Danish,Pastry,7,24.5,8.4,16.1,5,65.71,15.0,20.0,9.0,12.285714285714286,15.566666666666666,Monday,0,False,6,24,2025,2,False,,1.0,30
2025-06-10,P008,Cheese Danish,Pastry,11,38.5,13.2,25.3,5,65.71,7.0,6.0,4.0,10.428571428571429,15.1,Tuesday,1,False,6,24,2025,2,False,,1.0,30
2025-06-11,P008,Cheese Danish,Pastry,4,14.0,4.8,9.2,3,65.71,11.0,7.0,9.0,11.142857142857142,14.133333333333333,Wednesday,2,False,6,24,2025,2,False,,1.0,30
2025-06-12,P008,Cheese Danish,Pastry,8,28.0,9.6,18.4,7,65.71,4.0,8.0,12.0,10.714285714285714,12.266666666666667,Thursday,3,False,6,24,2025,2,False,,1.0,30
2025-06-13,P008,Cheese Danish,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,2,65.71,8.0,12.0,4.0,10.714285714285714,12.033333333333333,Friday,4,False,6,24,2025,2,False,,1.0,30
2025-06-14,P008,Cheese Danish,Pastry,19,66.5,22.8,43.7,9,65.71,3.0,18.0,20.0,9.428571428571429,11.866666666666667,Saturday,5,True,6,24,2025,2,False,,1.0,30
2025-06-15,P008,Cheese Danish,Pastry,8,28.0,9.6,18.4,4,65.71,19.0,15.0,16.0,9.571428571428571,11.066666666666666,Sunday,6,True,6,24,2025,2,False,,1.0,30
2025-06-16,P008,Cheese Danish,Pastry,7,24.5,8.4,16.1,4,65.71,8.0,7.0,20.0,8.571428571428571,10.8,Monday,0,False,6,25,2025,2,False,,1.0,30
2025-06-17,P008,Cheese Danish,Pastry,5,17.5,6.0,11.5,2,65.71,7.0,11.0,6.0,8.571428571428571,10.466666666666667,Tuesday,1,False,6,25,2025,2,False,,1.0,30
2025-06-18,P008,Cheese Danish,Pastry,12,42.0,14.4,27.6,7,65.71,5.0,4.0,7.0,7.714285714285714,10.166666666666666,Wednesday,2,False,6,25,2025,2,False,,1.0,30
2025-06-19,P008,Cheese Danish,Pastry,4,14.0,4.8,9.2,3,65.71,12.0,8.0,8.0,8.857142857142858,10.233333333333333,Thursday,3,False,6,25,2025,2,False,,1.0,30
2025-06-20,P008,Cheese Danish,Pastry,6,21.0,7.2,13.8,3,65.71,4.0,3.0,12.0,8.285714285714286,10.166666666666666,Friday,4,False,6,25,2025,2,False,,1.0,30
2025-06-21,P008,Cheese Danish,Pastry,19,66.5,22.8,43.699999999999996,14,65.71,6.0,19.0,18.0,8.714285714285714,10.1,Saturday,5,True,6,25,2025,2,False,,1.0,30
2025-06-22,P008,Cheese Danish,Pastry,14,49.0,16.8,32.2,7,65.71,19.0,8.0,15.0,8.714285714285714,10.5,Sunday,6,True,6,25,2025,2,False,,1.0,30
2025-06-23,P008,Cheese Danish,Pastry,5,17.5,6.0,11.5,3,65.71,14.0,7.0,7.0,9.571428571428571,10.666666666666666,Monday,0,False,6,26,2025,2,False,,1.0,30
2025-06-24,P008,Cheese Danish,Pastry,15,52.5,18.0,34.5,7,65.71,5.0,5.0,11.0,9.285714285714286,10.466666666666667,Tuesday,1,False,6,26,2025,2,False,,1.0,30
2025-06-25,P008,Cheese Danish,Pastry,2,7.0,2.4,4.6,1,65.71,15.0,12.0,4.0,10.714285714285714,10.233333333333333,Wednesday,2,False,6,26,2025,2,False,,1.0,30
2025-06-26,P008,Cheese Danish,Pastry,7,24.5,8.4,16.099999999999998,4,65.71,2.0,4.0,8.0,9.285714285714286,10.0,Thursday,3,False,6,26,2025,2,False,,1.0,30
2025-06-27,P008,Cheese Danish,Pastry,9,31.5,10.799999999999999,20.7,7,65.71,7.0,6.0,3.0,9.714285714285714,10.1,Friday,4,False,6,26,2025,2,False,,1.0,30
2025-06-28,P008,Cheese Danish,Pastry,27,94.5,32.4,62.099999999999994,15,65.71,9.0,19.0,19.0,10.142857142857142,10.1,Saturday,5,True,6,26,2025,2,False,,1.0,30
2025-06-29,P008,Cheese Danish,Pastry,13,45.5,15.6,29.9,6,65.71,27.0,14.0,8.0,11.285714285714286,10.6,Sunday,6,True,6,26,2025,2,False,,1.0,30
2025-06-30,P008,Cheese Danish,Pastry,6,21.0,7.2,13.799999999999999,4,65.71,13.0,5.0,7.0,11.142857142857142,10.9,Monday,0,False,6,27,2025,2,False,,1.0,30
2024-01-08,P009,Baguette,Bread,12,36.0,9.6,26.400000000000002,6,73.33,17.0,12.0,,11.142857142857142,11.142857142857142,Monday,0,False,1,2,2024,1,False,,1.0,30
2024-01-09,P009,Baguette,Bread,12,36.0,9.600000000000001,26.400000000000002,7,73.33,12.0,6.0,,11.142857142857142,11.25,Tuesday,1,False,1,2,2024,1,False,,1.0,30
2024-01-10,P009,Baguette,Bread,9,27.0,7.2,19.8,6,73.33,12.0,3.0,,12.0,11.333333333333334,Wednesday,2,False,1,2,2024,1,False,,1.0,30
2024-01-11,P009,Baguette,Bread,8,24.0,6.4,17.6,3,73.33,9.0,12.0,,12.857142857142858,11.1,Thursday,3,False,1,2,2024,1,False,,1.0,30
2024-01-12,P009,Baguette,Bread,9,27.0,7.2,19.8,7,73.33,8.0,6.0,,12.285714285714286,10.818181818181818,Friday,4,False,1,2,2024,1,False,,1.0,30
2024-01-13,P009,Baguette,Bread,10,30.0,8.0,22.0,7,73.33,9.0,22.0,,12.714285714285714,10.666666666666666,Saturday,5,True,1,2,2024,1,False,,1.0,30
2024-01-14,P009,Baguette,Bread,17,51.0,13.6,37.4,9,73.33,10.0,17.0,,11.0,10.615384615384615,Sunday,6,True,1,2,2024,1,False,,1.0,30
2024-01-15,P009,Baguette,Bread,3,9.0,2.4000000000000004,6.6000000000000005,3,73.33,17.0,12.0,12.0,11.0,11.071428571428571,Monday,0,False,1,3,2024,1,False,,1.0,30
2024-01-16,P009,Baguette,Bread,10,30.0,8.0,22.0,6,73.33,3.0,12.0,6.0,9.714285714285714,10.533333333333333,Tuesday,1,False,1,3,2024,1,False,,1.0,29
2024-01-17,P009,Baguette,Bread,21,63.0,16.8,46.2,11,73.33,10.0,9.0,3.0,9.428571428571429,10.5,Wednesday,2,False,1,3,2024,1,False,,1.0,28
2024-01-18,P009,Baguette,Bread,11,33.0,8.8,24.2,6,73.33,21.0,8.0,12.0,11.142857142857142,11.117647058823529,Thursday,3,False,1,3,2024,1,False,,1.0,27
2024-01-19,P009,Baguette,Bread,21,63.0,16.8,46.2,9,73.33,11.0,9.0,6.0,11.571428571428571,11.11111111111111,Friday,4,False,1,3,2024,1,False,,1.0,26
2024-01-20,P009,Baguette,Bread,9,27.0,7.2,19.8,6,73.33,21.0,10.0,22.0,13.285714285714286,11.631578947368421,Saturday,5,True,1,3,2024,1,False,,1.0,25
2024-01-21,P009,Baguette,Bread,23,69.0,18.400000000000002,50.6,11,73.33,9.0,17.0,17.0,13.142857142857142,11.5,Sunday,6,True,1,3,2024,1,False,,1.0,24
2024-01-22,P009,Baguette,Bread,5,15.0,4.0,11.0,3,73.33,23.0,3.0,12.0,14.0,12.047619047619047,Monday,0,False,1,4,2024,1,False,,1.0,23
2024-01-23,P009,Baguette,Bread,13,39.0,10.4,28.6,7,73.33,5.0,10.0,12.0,14.285714285714286,11.727272727272727,Tuesday,1,False,1,4,2024,1,False,,1.0,22
2024-01-24,P009,Baguette,Bread,13,39.0,10.4,28.6,6,73.33,13.0,21.0,9.0,14.714285714285714,11.782608695652174,Wednesday,2,False,1,4,2024,1,False,,1.0,21
2024-01-25,P009,Baguette,Bread,12,36.0,9.6,26.400000000000002,8,73.33,13.0,11.0,8.0,13.571428571428571,11.833333333333334,Thursday,3,False,1,4,2024,1,False,,1.0,20
2024-01-27,P009,Baguette,Bread,17,51.0,13.6,37.4,9,73.33,12.0,21.0,9.0,13.714285714285714,11.84,Saturday,5,True,1,4,2024,1,False,,1.0,18
2024-01-28,P009,Baguette,Bread,12,36.0,9.6,26.400000000000002,7,73.33,17.0,9.0,10.0,13.142857142857142,12.038461538461538,Sunday,6,True,1,4,2024,1,False,,1.0,17
2024-01-29,P009,Baguette,Bread,9,27.0,7.199999999999999,19.8,5,73.33,12.0,23.0,17.0,13.571428571428571,12.037037037037036,Monday,0,False,1,5,2024,1,False,,1.0,16
2024-01-30,P009,Baguette,Bread,4,12.0,3.2,8.8,3,73.33,9.0,5.0,3.0,11.571428571428571,11.928571428571429,Tuesday,1,False,1,5,2024,1,False,,1.0,15
2024-01-31,P009,Baguette,Bread,4,12.0,3.2,8.8,3,73.33,4.0,13.0,10.0,11.428571428571429,11.655172413793103,Wednesday,2,False,1,5,2024,1,False,,1.0,14
2024-02-01,P009,Baguette,Bread,15,45.0,12.0,33.0,9,73.33,4.0,13.0,21.0,10.142857142857142,11.4,Thursday,3,False,2,5,2024,1,False,,1.0,13
2024-02-02,P009,Baguette,Bread,14,42.0,11.2,30.8,9,73.33,15.0,12.0,11.0,10.428571428571429,11.5,Friday,4,False,2,5,2024,1,False,,1.0,12
2024-02-03,P009,Baguette,Bread,19,57.0,15.200000000000001,41.800000000000004,10,73.33,14.0,17.0,21.0,10.714285714285714,11.766666666666667,Saturday,5,True,2,5,2024,1,False,,1.0,11
2024-02-04,P009,Baguette,Bread,9,27.0,7.2,19.8,5,73.33,19.0,12.0,9.0,11.0,12.3,Sunday,6,True,2,5,2024,1,False,,1.0,10
2024-02-05,P009,Baguette,Bread,9,27.0,7.2,19.8,5,73.33,9.0,9.0,23.0,10.571428571428571,12.2,Monday,0,False,2,6,2024,1,False,,1.0,9
2024-02-06,P009,Baguette,Bread,10,30.0,8.0,22.0,9,73.33,9.0,4.0,5.0,10.571428571428571,12.3,Tuesday,1,False,2,6,2024,1,False,,1.0,8
2024-02-07,P009,Baguette,Bread,4,12.0,3.2,8.8,2,73.33,10.0,4.0,13.0,11.428571428571429,11.9,Wednesday,2,False,2,6,2024,1,False,,1.0,7
2024-02-08,P009,Baguette,Bread,13,39.0,10.4,28.6,6,73.33,4.0,15.0,13.0,11.428571428571429,11.466666666666667,Thursday,3,False,2,6,2024,1,False,,1.0,6
2024-02-09,P009,Baguette,Bread,9,27.0,7.2,19.8,5,73.33,13.0,14.0,12.0,11.142857142857142,11.5,Friday,4,False,2,6,2024,1,False,,1.0,5
2024-02-10,P009,Baguette,Bread,7,21.0,5.6000000000000005,15.400000000000002,6,73.33,9.0,19.0,17.0,10.428571428571429,11.4,Saturday,5,True,2,6,2024,1,False,,1.0,4
2024-02-11,P009,Baguette,Bread,36,108.0,28.8,79.2,23,73.33,7.0,9.0,12.0,8.714285714285714,11.333333333333334,Sunday,6,True,2,6,2024,1,True,Valentine's Day,2.2,3
2024-02-12,P009,Baguette,Bread,20,60.0,16.0,44.0,14,73.33,36.0,9.0,9.0,12.571428571428571,12.266666666666667,Monday,0,False,2,7,2024,1,True,Valentine's Day,2.2,2
2024-02-13,P009,Baguette,Bread,12,36.0,9.600000000000001,26.400000000000002,7,73.33,20.0,10.0,4.0,14.142857142857142,12.633333333333333,Tuesday,1,False,2,7,2024,1,True,Valentine's Day,2.2,1
2024-02-14,P009,Baguette,Bread,24,72.0,19.2,52.800000000000004,16,73.33,12.0,4.0,4.0,14.428571428571429,12.7,Wednesday,2,False,2,7,2024,1,True,Valentine's Day,2.2,0
2024-02-15,P009,Baguette,Bread,21,63.0,16.8,46.2,12,73.33,24.0,13.0,15.0,17.285714285714285,12.933333333333334,Thursday,3,False,2,7,2024,1,True,Valentine's Day,2.2,30
2024-02-16,P009,Baguette,Bread,10,30.0,8.0,22.0,4,73.33,21.0,9.0,14.0,18.428571428571427,13.533333333333333,Friday,4,False,2,7,2024,1,True,Valentine's Day,2.2,30
2024-02-17,P009,Baguette,Bread,57,171.0,45.6,125.4,32,73.33,10.0,7.0,19.0,18.571428571428573,13.533333333333333,Saturday,5,True,2,7,2024,1,True,Valentine's Day,2.2,30
2024-02-18,P009,Baguette,Bread,16,48.0,12.8,35.2,9,73.33,57.0,36.0,9.0,25.714285714285715,14.733333333333333,Sunday,6,True,2,7,2024,1,False,,1.0,30
2024-02-19,P009,Baguette,Bread,6,18.0,4.800000000000001,13.200000000000001,3,73.33,16.0,20.0,9.0,22.857142857142858,14.9,Monday,0,False,2,8,2024,1,False,,1.0,30
2024-02-20,P009,Baguette,Bread,3,9.0,2.4000000000000004,6.6000000000000005,2,73.33,6.0,12.0,10.0,20.857142857142858,14.4,Tuesday,1,False,2,8,2024,1,False,,1.0,30
2024-02-21,P009,Baguette,Bread,11,33.0,8.8,24.200000000000003,5,73.33,3.0,24.0,4.0,19.571428571428573,14.2,Wednesday,2,False,2,8,2024,1,False,,1.0,30
2024-02-22,P009,Baguette,Bread,8,24.0,6.4,17.6,3,73.33,11.0,21.0,13.0,17.714285714285715,13.8,Thursday,3,False,2,8,2024,1,False,,1.0,30
2024-02-23,P009,Baguette,Bread,11,33.0,8.799999999999999,24.2,5,73.33,8.0,10.0,9.0,15.857142857142858,13.9,Friday,4,False,2,8,2024,1,False,,1.0,30
2024-02-24,P009,Baguette,Bread,10,30.0,8.0,22.0,4,73.33,11.0,57.0,7.0,16.0,13.833333333333334,Saturday,5,True,2,8,2024,1,False,,1.0,30
2024-02-25,P009,Baguette,Bread,26,78.0,20.8,57.2,11,73.33,10.0,16.0,36.0,9.285714285714286,13.733333333333333,Sunday,6,True,2,8,2024,1,False,,1.0,30
2024-02-26,P009,Baguette,Bread,7,21.0,5.6000000000000005,15.400000000000002,4,73.33,26.0,6.0,20.0,10.714285714285714,14.2,Monday,0,False,2,9,2024,1,False,,1.0,30
2024-02-27,P009,Baguette,Bread,5,15.0,4.0,11.0,3,73.33,7.0,3.0,12.0,10.857142857142858,13.866666666666667,Tuesday,1,False,2,9,2024,1,False,,1.0,30
2024-02-28,P009,Baguette,Bread,9,27.0,7.2,19.8,7,73.33,5.0,11.0,24.0,11.142857142857142,13.633333333333333,Wednesday,2,False,2,9,2024,1,False,,1.0,30
2024-02-29,P009,Baguette,Bread,9,27.0,7.2,19.8,6,73.33,9.0,8.0,21.0,10.857142857142858,13.633333333333333,Thursday,3,False,2,9,2024,1,False,,1.0,30
2024-03-01,P009,Baguette,Bread,15,45.0,12.0,33.0,9,73.33,9.0,11.0,10.0,11.0,13.8,Friday,4,False,3,9,2024,1,False,,1.0,30
2024-03-02,P009,Baguette,Bread,12,36.0,9.600000000000001,26.400000000000002,8,73.33,15.0,10.0,57.0,11.571428571428571,14.166666666666666,Saturday,5,True,3,9,2024,1,False,,1.0,30
2024-03-03,P009,Baguette,Bread,17,51.0,13.6,37.4,10,73.33,12.0,26.0,16.0,11.857142857142858,14.066666666666666,Sunday,6,True,3,9,2024,1,False,,1.0,30
2024-03-04,P009,Baguette,Bread,11,33.0,8.8,24.2,6,73.33,17.0,7.0,6.0,10.571428571428571,14.166666666666666,Monday,0,False,3,10,2024,1,False,,1.0,30
2024-03-05,P009,Baguette,Bread,9,27.0,7.2,19.8,5,73.33,11.0,5.0,3.0,11.142857142857142,13.9,Tuesday,1,False,3,10,2024,1,False,,1.0,30
2024-03-06,P009,Baguette,Bread,11,33.0,8.8,24.200000000000003,7,73.33,9.0,9.0,11.0,11.714285714285714,13.9,Wednesday,2,False,3,10,2024,1,False,,1.0,30
2024-03-07,P009,Baguette,Bread,6,18.0,4.800000000000001,13.200000000000001,5,73.33,11.0,9.0,8.0,12.0,13.966666666666667,Thursday,3,False,3,10,2024,1,False,,1.0,30
2024-03-08,P009,Baguette,Bread,11,33.0,8.8,24.200000000000003,6,73.33,6.0,15.0,11.0,11.571428571428571,13.833333333333334,Friday,4,False,3,10,2024,1,False,,1.0,30
2024-03-09,P009,Baguette,Bread,16,48.0,12.8,35.2,11,73.33,11.0,12.0,10.0,11.0,14.066666666666666,Saturday,5,True,3,10,2024,1,False,,1.0,30
2024-03-10,P009,Baguette,Bread,13,39.0,10.4,28.6,8,73.33,16.0,17.0,26.0,11.571428571428571,14.166666666666666,Sunday,6,True,3,10,2024,1,False,,1.0,30
2024-03-11,P009,Baguette,Bread,3,9.0,2.4000000000000004,6.6000000000000005,3,73.33,13.0,11.0,7.0,11.0,14.3,Monday,0,False,3,11,2024,1,False,,1.0,30
2024-03-12,P009,Baguette,Bread,3,9.0,2.4000000000000004,6.6000000000000005,2,73.33,3.0,9.0,5.0,9.857142857142858,14.166666666666666,Tuesday,1,False,3,11,2024,1,False,,1.0,30
2024-03-13,P009,Baguette,Bread,21,63.0,16.8,46.2,13,73.33,3.0,11.0,9.0,9.0,13.066666666666666,Wednesday,2,False,3,11,2024,1,False,,1.0,30
2024-03-14,P009,Baguette,Bread,11,33.0,8.8,24.2,5,73.33,21.0,6.0,9.0,10.428571428571429,13.1,Thursday,3,False,3,11,2024,1,False,,1.0,30
2024-03-15,P009,Baguette,Bread,5,15.0,4.0,11.0,4,73.33,11.0,11.0,15.0,11.142857142857142,13.066666666666666,Friday,4,False,3,11,2024,1,False,,1.0,30
2024-03-16,P009,Baguette,Bread,6,18.0,4.8,13.2,3,73.33,5.0,16.0,12.0,10.285714285714286,12.433333333333334,Saturday,5,True,3,11,2024,1,False,,1.0,30
2024-03-17,P009,Baguette,Bread,10,30.0,8.0,22.0,6,73.33,6.0,13.0,17.0,8.857142857142858,11.933333333333334,Sunday,6,True,3,11,2024,1,False,,1.0,30
2024-03-18,P009,Baguette,Bread,7,21.0,5.6,15.4,4,73.33,10.0,3.0,11.0,8.428571428571429,11.933333333333334,Monday,0,False,3,12,2024,1,False,,1.0,30
2024-03-19,P009,Baguette,Bread,8,24.0,6.4,17.6,4,73.33,7.0,3.0,9.0,9.0,10.266666666666667,Tuesday,1,False,3,12,2024,1,False,,1.0,30
2024-03-20,P009,Baguette,Bread,10,30.0,8.0,22.0,6,73.33,8.0,21.0,11.0,9.714285714285714,10.0,Wednesday,2,False,3,12,2024,1,False,,1.0,30
2024-03-22,P009,Baguette,Bread,3,9.0,2.4,6.6,1,73.33,10.0,11.0,6.0,8.142857142857142,10.133333333333333,Friday,4,False,3,12,2024,1,False,,1.0,30
2024-03-23,P009,Baguette,Bread,22,66.0,17.6,48.400000000000006,11,73.33,3.0,5.0,11.0,7.0,10.133333333333333,Saturday,5,True,3,12,2024,1,False,,1.0,30
2024-03-24,P009,Baguette,Bread,24,72.0,19.2,52.800000000000004,16,73.33,22.0,6.0,16.0,9.428571428571429,10.5,Sunday,6,True,3,12,2024,1,False,,1.0,30
2024-03-25,P009,Baguette,Bread,14,42.0,11.200000000000001,30.800000000000004,10,73.33,24.0,10.0,13.0,12.0,11.033333333333333,Monday,0,False,3,13,2024,1,False,,1.0,30
2024-03-26,P009,Baguette,Bread,3,9.0,2.4000000000000004,6.6000000000000005,3,73.33,14.0,7.0,3.0,12.571428571428571,11.133333333333333,Tuesday,1,False,3,13,2024,1,False,,1.0,30
